anho;mes;idprovincia;provincia;e;evap;glo;hr;inso;n_cub;n_des;n_fog;n_gra;n_llu;n_nie;n_nub;np_001;np_010;np_100;np_300;nt_00;nt_30;n_tor;nv_0050;nv_0100;nv_1000;nw_55;nw_91;p_max;p_mes;p_sol;q_mar;q_max;q_med;q_min;ta_max;ta_min;ti_max;tm_max;tm_mes;tm_min;ts_10;ts_20;ts_50;ts_min;w_med;w_rec
2002;7;27;LUGO;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2002;8;27;LUGO;151;418;-9999;75;-9999;-9999;-9999;11;0;9;0;-9999;7;4;0;0;0;1;0;-9999;-9999;-9999;-9999;-9999;7;14.8;-9999;1018.1;972.3;966.7;959.7;33.1;3.5;16.5;23.5;17.2;10.7;-9999;-9999;-9999;14.7;5;-9999
2002;9;27;LUGO;145;496;-9999;77;-9999;-9999;-9999;11;0;14;0;-9999;15;11;2;0;0;0;0;-9999;-9999;-9999;0;0;16.6;59.2;-9999;1015.4;972.3;964;953.3;28.6;1.6;15.8;22.9;16.2;9.5;-9999;-9999;-9999;14;4;66
2002;10;27;LUGO;129;510;-9999;82;3.7;-9999;-9999;8;0;19;0;-9999;20;15;8;1;1;0;0;0;3;4;1;0;46.4;211;33;1015.2;977.5;963.3;947.8;24.6;-0.5;13.5;18.7;13.6;8.4;15.2;15.6;-9999;14.6;5;131
2002;11;27;LUGO;106;276;-9999;87;1.5;20;1;3;0;26;0;8;26;23;12;1;2;0;1;0;0;3;-9999;-9999;33.1;271.6;15;1013.8;981.4;961.1;932.2;18.2;0;8;12.7;9.4;6;-9999;-9999;-9999;15.7;7;-9999
2002;12;27;LUGO;100;382;-9999;85;1.6;19;0;5;0;28;0;12;26;17;5;1;3;0;2;0;1;0;3;0;30.3;163.2;18;1016.1;975.4;963.2;940.3;18;-3.3;5.5;12.3;9;5.6;9.5;9.8;-9999;11.4;7;175
2003;1;27;LUGO;82;237;-9999;88;2.5;17;3;4;0;16;6;11;22;19;7;2;13;0;0;0;0;3;4;0;32.3;210.8;27;1023.3;987.7;969.3;943.4;19.2;-7.3;4.4;9.5;5.4;1.3;7;7.4;-9999;11.2;6;142
2003;2;27;LUGO;83;252;-9999;83;2.7;17;1;9;0;19;0;10;20;13;3;0;10;0;0;0;1;5;0;0;14.7;75.5;25;1019.4;978.6;965.8;948.6;14.5;-5.8;6.4;10.9;6.2;1.6;7.4;7.7;-9999;9.1;5;116
2003;3;27;LUGO;96;545;-9999;74;4.5;19;4;9;0;12;0;8;10;7;4;0;7;0;2;0;1;6;0;0;12.6;57.2;38;1019.5;975.7;966.7;952.9;22;-2.8;11.4;17.1;10.5;3.9;-9999;-9999;-9999;9.4;5;96
2003;4;27;LUGO;99;632;-9999;73;5.2;16;3;4;0;20;0;11;20;14;2;0;3;0;4;0;0;3;2;0;20.8;86.9;39;1013.4;974.7;961;945.4;21.8;-1.5;10.9;17;11.2;5.3;12.5;12.9;12.4;12;7;161
2003;5;27;LUGO;115;679;-9999;70;8;6;3;4;0;13;0;22;12;6;0;0;0;2;0;0;0;4;0;0;8.9;30.5;54;1020.4;978.5;968.3;959.9;30.9;0.7;11.8;20.6;13.3;5.8;15.6;16.2;15;14;6;114
2003;6;27;LUGO;155;668;-9999;74;6.4;13;2;7;0;11;0;15;7;6;1;0;0;3;0;0;1;3;0;0;19.2;40.7;42;1015.7;972.7;964.6;953.4;36.1;5.2;14.1;24.3;17.8;11.2;20.3;20.9;19.3;15.4;5;107
2003;7;27;LUGO;160;646;-9999;75;6.8;13;2;10;0;10;0;15;7;2;2;0;0;1;1;0;1;7;0;0;28.7;58.2;45;1018.5;975.4;967.2;957.1;30.2;4.9;18.5;23.6;17.8;11.9;21;21.1;-9999;17.5;5;101
2003;8;27;LUGO;177;934;-9999;68;7.7;5;3;9;0;11;0;22;10;6;0;0;0;14;1;0;1;6;0;0;6;20.4;55;1016.1;971.5;965.7;950.6;39.1;8;19.6;29.1;21.5;13.7;-9999;-9999;-9999;17.5;3;79
2003;9;27;LUGO;142;685;-9999;71;-9999;1;16;7;0;8;0;13;8;5;1;0;0;6;0;0;0;5;0;0;11;21.2;-9999;1019.2;975.5;967.8;946.6;32.5;5.8;18.2;24.5;17.2;9.8;-9999;-9999;-9999;14.9;4;78
2003;10;27;LUGO;118;270;-9999;86;3.2;-9999;-9999;7;1;20;0;-9999;22;17;5;1;1;0;1;0;1;4;-9999;-9999;33.1;177.7;28;1013.7;975.7;961.4;928.9;23;0;9.3;15.6;11.1;6.6;-9999;-9999;-9999;10.8;3;-9999
2003;11;27;LUGO;105;300;-9999;86;2.9;8;6;5;0;22;0;13;22;16;8;1;2;0;1;0;0;3;0;0;43.5;198.5;29;1016.2;976.6;963.4;943;22.3;-1.3;9.4;13.9;9.4;4.7;-9999;-9999;-9999;12.1;4;111
2003;12;27;LUGO;91;261;-9999;86;2.1;-9999;-9999;4;0;20;0;-9999;20;15;4;1;7;0;0;0;0;3;1;0;42.1;133.4;23;1021;983.9;967.5;950.6;16.4;-3;6.1;10.8;6.9;2.9;7.4;7.9;-9999;10;4;107
2004;1;27;LUGO;97;248;-9999;88;2;-9999;-9999;5;0;23;0;-9999;22;17;3;0;9;0;0;0;0;4;-9999;-9999;24.1;97.8;21;1021.2;977.4;967.8;954.1;14.9;-5.8;7.5;11.4;7.6;3.9;8;8.5;-9999;11.7;6;-9999
2004;2;27;LUGO;74;-9999;-9999;74;-9999;-9999;-9999;6;0;6;3;-9999;8;4;0;0;21;0;0;-9999;-9999;-9999;0;0;7.7;21.2;-9999;1021.7;979.5;968;946.2;20.8;-7.4;4.1;12.6;6.3;-0.1;-9999;-9999;-9999;8.1;5;-9999
2004;3;27;LUGO;77;495;-9999;70;4.2;-9999;-9999;4;0;21;0;-9999;21;10;1;0;9;0;0;0;0;3;0;0;10.7;48.5;35;1022.6;980.1;969.2;947.4;23.2;-7.8;8;13.1;7.6;2.1;8.5;8.9;-9999;8.5;7;153
2004;4;27;LUGO;88;657;-9999;72;6.6;-9999;-9999;8;1;14;0;-9999;15;11;1;0;9;0;0;0;0;6;1;0;10.2;49.6;49;1016.7;976.3;963.9;947;25;-3.4;8.5;15;8.9;2.8;11.2;11.7;-9999;10.8;9;197
2004;5;27;LUGO;117;627;-9999;76;6.6;-9999;-9999;10;0;15;0;-9999;15;10;3;0;1;0;2;0;0;8;0;0;12.3;61.6;45;1017;973.7;964.9;950.1;29.9;-0.3;9.7;18.9;12.6;6.4;14.7;15;-9999;11.6;7;144
2004;6;27;LUGO;160;847;-9999;71;8.6;-9999;-9999;8;0;8;0;-9999;6;4;1;0;0;3;0;0;0;7;1;0;16.9;36.5;56;1019.3;974.3;968.1;959.9;31.4;7.3;18.8;25.6;18.7;11.7;21.1;21.5;-9999;15.1;7;151
2004;7;27;LUGO;157;-9999;-9999;72;-9999;-9999;-9999;7;1;9;0;-9999;8;4;0;0;0;3;1;-9999;-9999;-9999;1;0;8.9;15.9;-9999;1018.8;973.3;967.6;961.8;35.8;5.2;15;24.9;18.1;11.3;-9999;-9999;-9999;16;8;175
2004;8;27;LUGO;156;791;-9999;74;-9999;-9999;-9999;5;1;12;0;-9999;11;10;3;0;0;1;2;-9999;-9999;-9999;4;0;19.6;85;-9999;1015.6;974.1;964.5;951.9;33.2;6.6;19.2;24;18;12;-9999;-9999;-9999;16.4;10;200
2004;9;27;LUGO;153;564;-9999;78;-9999;-9999;-9999;10;1;9;0;-9999;11;6;3;0;0;0;3;-9999;-9999;-9999;1;0;23.5;65.8;-9999;1020.6;975.5;969;961.1;28.4;5;17.8;22.9;16.7;10.4;-9999;-9999;-9999;16.6;8;171
2004;10;27;LUGO;120;550;-9999;82;-9999;-9999;-9999;0;0;25;0;-9999;24;22;6;1;0;0;1;0;0;0;10;1;37.6;212.9;-9999;1011.9;973;959.9;939.9;26;2.9;12.4;16.7;12.6;8.5;-9999;-9999;-9999;12.6;11;254
2004;11;27;LUGO;91;244;-9999;87;3.7;-9999;-9999;9;0;11;0;-9999;12;6;2;0;7;0;0;0;1;6;0;0;17.9;44.6;38;1024.5;979;970.8;946.3;16.4;-4.1;5.3;12;7.4;2.7;-9999;-9999;-9999;9.8;8;175
2004;12;27;LUGO;82;-9999;-9999;89;2.9;-9999;-9999;10;0;14;1;-9999;14;12;3;0;12;0;0;0;0;5;1;0;19.3;83.5;32;1024.6;984.2;970.5;942.3;16;-5;4;9.8;5.3;0.9;-9999;-9999;-9999;9.2;6;130
2005;1;27;LUGO;79;443;-9999;79;3.9;-9999;-9999;5;0;13;1;-9999;13;8;1;0;12;0;0;0;0;5;3;0;14.4;50;42;1030;986.9;975.9;966.3;15.7;-4.3;4.8;10.8;6.1;1.4;-9999;-9999;-9999;9.3;10;220
2005;2;27;LUGO;67;219;-9999;79;4.2;-9999;-9999;4;0;7;6;-9999;10;7;0;0;18;0;0;0;0;2;3;0;8.5;30.4;40;1024;986.6;969.8;949.3;14.6;-6;3.7;9.3;4.1;-1.2;-9999;-9999;-9999;4.9;9;207
2005;3;27;LUGO;87;706;-9999;72;5.6;-9999;-9999;6;0;11;3;-9999;13;12;4;0;12;0;1;0;0;4;6;0;11.6;72;48;1017.4;976.9;964.5;949.5;25;-8.2;4.5;15.5;8.9;2.2;-9999;-9999;-9999;11.3;11;225
2005;4;27;LUGO;100;533;-9999;75;4.8;-9999;-9999;1;1;20;0;-9999;18;15;2;0;3;0;2;-9999;-9999;-9999;1;0;18.4;91.5;36;1017.4;979.7;964.8;954.5;27.5;-3;7.9;16.2;10.7;5;-9999;-9999;-9999;9.7;11;246
2005;5;27;LUGO;116;513;-9999;72;6.9;-9999;-9999;10;0;17;0;-9999;14;11;4;0;0;1;3;-9999;-9999;-9999;2;0;27.3;100.7;47;1017.7;973.9;965.7;956.9;31.2;1.5;11;19.4;13.3;7;-9999;-9999;-9999;11.8;10;222
2005;6;27;LUGO;160;627;-9999;72;8.1;-9999;-9999;7;0;8;0;-9999;4;3;2;0;0;4;3;-9999;-9999;-9999;1;0;12.5;24;53;1017.2;974.6;966.1;956.7;34.1;5.9;17.8;24.9;18.4;11.8;-9999;-9999;-9999;16;9;189
2005;7;27;LUGO;154;790;-9999;68;8.1;-9999;-9999;3;0;11;0;-9999;4;2;1;0;0;5;1;-9999;-9999;-9999;2;0;12.8;19.2;54;1017.9;973.8;966.9;955;34;7.1;19.8;25.6;18.9;12.2;-9999;-9999;-9999;16.8;10;207
2005;8;27;LUGO;158;656;-9999;72;8.7;-9999;-9999;9;0;10;0;-9999;6;4;1;0;0;1;3;-9999;-9999;-9999;0;0;19.2;30;62;1018.8;976.5;967.6;957.5;35.3;6;19.9;25.3;18.5;11.7;-9999;-9999;-9999;16.8;10;192
2005;9;27;LUGO;133;473;-9999;72;6.8;-9999;-9999;15;0;13;0;-9999;11;4;2;0;0;3;0;-9999;-9999;-9999;0;0;15.5;34.9;55;1019.8;976.2;968.1;959;32.2;2.6;15.8;23.6;16;8.4;-9999;-9999;-9999;12.9;7;120
2005;10;27;LUGO;122;627;-9999;78;3.9;-9999;-9999;5;0;20;0;-9999;20;16;6;0;0;0;0;-9999;-9999;-9999;1;0;18.8;146.8;35;1015.5;975.9;963.5;951.1;28.2;0.5;12.9;19.7;14;8.2;-9999;-9999;-9999;16.2;8;186
2005;11;27;LUGO;95;304;-9999;85;2.4;-9999;-9999;7;0;19;2;-9999;19;14;4;0;2;0;2;-9999;-9999;-9999;2;0;26.5;102.9;25;1019.4;985;966.2;950.7;17.8;-0.5;4.8;12.6;8.5;4.3;-9999;-9999;-9999;13.8;7;149
2005;12;27;LUGO;78;164;-9999;88;3.6;-9999;-9999;8;0;18;0;-9999;16;12;3;1;15;0;0;-9999;-9999;-9999;0;0;35.2;121.9;40;1022.4;979.9;968.3;941.5;13.2;-10;0.5;9.3;4.8;0.3;-9999;-9999;-9999;9.3;5;124
2006;1;27;LUGO;75;121;-9999;85;3.4;-9999;-9999;9;0;11;2;-9999;13;9;0;0;16;0;0;-9999;-9999;-9999;-9999;-9999;9.5;36.8;36;1022.8;979.4;968.7;954.5;12.8;-7.8;2;9.6;4.8;0;-9999;-9999;-9999;7;3;-9999
2006;2;27;LUGO;69;171;-9999;80;5.2;-9999;-9999;8;0;8;5;-9999;13;10;5;0;20;0;0;-9999;-9999;-9999;3;0;29.4;155.9;50;1017.6;974.5;963.7;942.2;17.4;-6.1;4.6;10.7;4.8;-1.1;-9999;-9999;-9999;5.7;8;192
2006;3;27;LUGO;99;-9999;-9999;78;2.8;-9999;-9999;5;0;24;1;-9999;25;19;5;0;4;0;1;-9999;-9999;-9999;9;1;28.1;152.6;24;1014.2;976.6;961.6;942.5;23.5;-4.4;8.5;14.9;10.3;5.5;-9999;-9999;-9999;12.4;13;295
2006;4;27;LUGO;102;581;-9999;74;6.8;-9999;-9999;4;0;10;0;-9999;10;8;1;0;2;0;0;-9999;-9999;-9999;0;0;23.1;59;50;1016.1;971.3;963.7;952.4;24.6;-3.4;11.5;17.4;11.3;5.2;-9999;-9999;-9999;10;11;230
2006;5;27;LUGO;119;842;-9999;68;7.3;-9999;-9999;6;0;9;0;-9999;7;4;0;0;0;0;1;-9999;-9999;-9999;3;0;5.9;17;50;1018;977;966.1;953.7;27.5;2.2;14.5;21.3;14.4;7.5;-9999;-9999;-9999;12.5;10;203
2006;6;27;LUGO;148;727;-9999;69;7.5;-9999;-9999;4;0;7;0;-9999;5;2;0;0;0;5;5;-9999;-9999;-9999;0;0;5.4;7.8;49;1017.3;973;966.1;960.1;33.4;2;17;25.1;17.8;10.4;-9999;-9999;-9999;15.2;9;177
2006;7;27;LUGO;172;914;-9999;69;6.8;-9999;-9999;5;0;11;0;-9999;11;5;0;0;0;10;3;-9999;-9999;-9999;0;0;3;12.3;45;1018.4;973.8;967.6;961.6;37.4;7.5;21.4;28;20.7;13.4;-9999;-9999;-9999;17.8;8;163
2006;8;27;LUGO;154;926;-9999;69;9.2;-9999;-9999;7;0;10;0;-9999;8;5;2;0;0;2;1;-9999;-9999;-9999;0;0;16.7;38.7;66;1017.3;975.2;966.3;950.6;35.1;7.1;16.8;25.6;18.7;11.8;-9999;-9999;-9999;15.4;10;198
2006;9;27;LUGO;153;682;-9999;72;5.9;-9999;-9999;11;0;16;0;-9999;14;10;3;0;0;6;0;-9999;-9999;-9999;2;0;24.9;77.8;47;1014.7;973.5;963.7;943.2;37.7;4;16.3;25.3;18.7;12.1;-9999;-9999;-9999;17;5;120
2006;10;27;LUGO;140;482;-9999;82;3.9;-9999;-9999;5;0;20;0;-9999;18;15;7;4;0;0;3;-9999;-9999;-9999;3;0;41.6;250.9;36;1012.2;975.7;960.6;940.2;25.6;2;15;20;15;9.9;-9999;-9999;-9999;14;7;165
2006;11;27;LUGO;115;293;-9999;85;3.1;-9999;-9999;6;0;16;0;-9999;15;11;7;1;2;0;0;-9999;-9999;-9999;-9999;-9999;54.3;193.4;31;1018.3;979.4;965.7;934.2;21.4;-1.3;7.6;15.4;11.3;7.2;-9999;-9999;-9999;11.9;7;-9999
2006;12;27;LUGO;84;223;-9999;84;2.7;-9999;-9999;4;0;17;0;-9999;16;13;5;1;16;0;0;-9999;-9999;-9999;-9999;-9999;33.3;155.3;30;1027.1;981.9;973;946.5;15;-7.2;3.6;10.6;6.3;1.8;-9999;-9999;-9999;12.3;6;-9999
2007;1;27;LUGO;88;399;-9999;84;2.2;-9999;-9999;5;0;16;4;-9999;17;15;2;0;10;0;1;-9999;-9999;-9999;0;0;16.9;82.7;24;1027.9;988.5;974;959.6;15.6;-3.1;4.1;10.5;7;3.5;-9999;-9999;-9999;11.2;5;131
2007;2;27;LUGO;89;461;-9999;78;2.8;-9999;-9999;1;2;21;0;-9999;20;17;5;0;5;0;1;-9999;-9999;-9999;5;0;21;143.7;27;1017.1;977.5;964;945.5;18;-2.5;7.8;12.5;8.4;4.1;-9999;-9999;-9999;12;8;221
2007;3;27;LUGO;87;512;-9999;78;4.4;-9999;-9999;2;2;17;1;-9999;19;15;2;0;3;0;0;-9999;-9999;-9999;7;0;15.1;88.1;37;1022.5;984.3;969.2;957.6;21.8;-1.2;7.8;13.7;8.5;3.2;-9999;-9999;-9999;12.2;8;164
2007;4;27;LUGO;104;577;-9999;75;6.1;-9999;-9999;7;2;12;0;-9999;12;10;2;0;3;0;6;-9999;-9999;-9999;0;0;13;56.7;46;1017.5;971.2;965;957.4;27.5;-0.5;10.8;18.7;12.1;5.3;-9999;-9999;-9999;10.8;6;107
2007;5;27;LUGO;117;683;-9999;73;5.5;-9999;-9999;2;1;16;0;-9999;15;11;1;0;0;0;5;-9999;-9999;-9999;1;0;17.6;53.8;38;1017.4;977.9;965.3;951.6;28.7;1.8;9.4;18.9;13.2;7.5;-9999;-9999;-9999;12.4;10;220
2007;6;27;LUGO;134;812;-9999;72;6.4;-9999;-9999;3;1;16;0;-9999;16;13;4;0;0;1;3;-9999;-9999;-9999;6;0;17.8;98.1;42;1015.3;974.4;963.8;951.6;30.1;5.4;17.5;22.1;15.9;9.5;-9999;-9999;-9999;13.7;11;221
2007;7;27;LUGO;148;954;-9999;71;7.8;-9999;-9999;9;0;12;0;-9999;11;7;2;0;0;2;0;-9999;-9999;-9999;0;0;20.7;48.7;52;1018.4;975;967.1;953.4;32;5.6;17.6;24.1;17.5;10.8;-9999;-9999;-9999;17.2;9;191
2007;8;27;LUGO;150;817;-9999;73;7.4;-9999;-9999;6;0;18;0;-9999;16;7;0;0;0;4;4;-9999;-9999;-9999;1;0;9.1;24.9;53;1017.7;972.5;966.4;958.2;35.6;4;18.4;23.9;17.1;10.2;-9999;-9999;-9999;15.8;10;196
2007;9;27;LUGO;136;730;-9999;74;8.5;-9999;-9999;4;0;4;0;-9999;4;2;1;0;0;0;2;-9999;-9999;-9999;0;0;10;16.4;68;1019.4;973.8;967.7;956.7;29;1;16.8;23.3;15.9;8.4;-9999;-9999;-9999;15.1;9;190
2007;10;27;LUGO;121;444;-9999;79;5.4;-9999;-9999;8;0;10;0;-9999;9;4;1;0;0;0;0;-9999;-9999;-9999;0;0;13.8;19.4;49;1021.4;976.7;969;961.5;24.7;0.8;13.8;20.1;13.3;6.4;-9999;-9999;-9999;12.5;7;140
2007;11;27;LUGO;87;289;-9999;83;5.4;-9999;-9999;13;0;10;0;-9999;9;7;4;0;10;0;0;0;0;10;0;0;25.7;72.8;55;1022.5;978.8;968.9;946.4;18.9;-7.3;8;13.6;7.5;1.4;10.3;11;-9999;7.1;7;159
2007;12;27;LUGO;78;270;-9999;84;3.6;-9999;-9999;15;0;12;0;-9999;10;7;1;0;14;0;0;0;0;10;1;0;11.4;29.1;40;1026.5;980;972.3;961.7;16.1;-8.4;2.6;10.4;5.4;0.3;7.7;8.2;-9999;9.5;7;162
2008;1;27;LUGO;88;375;-9999;84;3.4;-9999;-9999;13;0;19;0;-9999;17;13;5;0;10;0;1;0;0;10;6;0;25.7;134.7;35;1023.2;983.3;969.6;938.3;17.7;-3;8;12.5;7.6;2.6;7.8;8.3;-9999;11.9;11;253
2008;2;27;LUGO;88;442;-9999;74;5.4;-9999;-9999;10;0;11;0;-9999;8;6;2;0;12;0;0;0;0;7;1;0;17.4;45.5;51;1023;980;969.8;946.2;20;-5;9.7;16.3;9.3;2.3;8.4;8.8;-9999;9.3;7;171
2008;3;27;LUGO;84;590;-9999;75;4.4;-9999;-9999;5;2;20;0;-9999;20;18;3;0;7;0;0;0;0;4;5;0;16.7;86.6;37;1019.6;981.5;966.3;950.3;21.8;-5;8;13.6;8.4;3.2;10;10.5;-9999;8.1;12;257
2008;4;27;LUGO;96;530;-9999;75;5.5;-9999;-9999;5;1;19;0;-9999;19;16;9;2;2;0;0;-9999;-9999;-9999;2;0;45.8;185.8;41;1012.8;978.7;960.4;929.7;29.2;-0.8;6.9;16.5;10.6;4.7;-9999;-9999;-9999;9.7;11;233
2008;5;27;LUGO;120;551;-9999;77;3.7;-9999;-9999;4;0;24;0;-9999;23;21;5;0;0;0;1;-9999;-9999;-9999;0;0;21.8;166.7;25;1011.8;970.8;960;952.4;26.8;2.5;12.5;18.6;13.5;8.3;-9999;-9999;-9999;11.3;9;184
2008;6;27;LUGO;141;-9999;-9999;70;7.5;-9999;-9999;0;0;10;0;-9999;10;5;1;0;0;0;0;-9999;-9999;-9999;0;0;26.3;34.7;49;1018.8;973.2;967.4;954.7;29.9;4.5;16.8;22.5;16.3;10;-9999;-9999;-9999;16.3;10;201
2008;7;27;LUGO;145;880;-9999;68;7.4;-9999;-9999;3;0;15;0;-9999;9;7;0;0;0;0;0;-9999;-9999;-9999;0;0;7.8;18.9;49;1017.4;974.5;966.2;961.1;29.8;4.7;18.3;24.1;17.9;11.6;-9999;-9999;-9999;16.8;11;225
2008;8;27;LUGO;151;751;-9999;69;-9999;-9999;-9999;5;0;13;0;-9999;9;7;2;0;0;5;3;-9999;-9999;-9999;-9999;-9999;22;47.2;-9999;1016.9;972.4;965.8;953.2;31.8;5.5;19.4;25.4;18.7;12.1;-9999;-9999;-9999;16.9;-9999;-9999
2008;9;27;LUGO;135;537;-9999;75;7;-9999;-9999;5;0;12;0;-9999;10;9;2;0;0;0;0;-9999;-9999;-9999;2;0;19.9;63.3;57;1016.8;972;965.1;948.1;28.2;3.2;17;22.3;15.6;8.9;-9999;-9999;-9999;13.8;8;173
2008;10;27;LUGO;113;456;-9999;77;5.4;-9999;-9999;4;0;13;0;-9999;11;8;5;0;3;0;0;-9999;-9999;-9999;-9999;-9999;20.2;98.7;48;1020.2;977.5;967.7;944.4;26;-1.4;9.9;18.8;12.3;5.8;-9999;-9999;-9999;14.1;7;-9999
2008;11;27;LUGO;95;198;-9999;88;2.4;-9999;-9999;7;0;23;2;-9999;19;17;6;1;4;0;0;-9999;-9999;-9999;0;0;30;189.4;24;1020.7;979.5;967.3;939.5;16.3;-4.2;3.4;11.4;7.7;4;-9999;-9999;-9999;11;7;179
2008;12;27;LUGO;82;-9999;-9999;87;3;-9999;-9999;6;2;17;2;-9999;19;16;6;0;12;0;1;-9999;-9999;-9999;0;0;26.9;150.8;33;1020.4;982.1;966.6;948.2;15.5;-6.6;4.1;9.8;5.8;1.9;-9999;-9999;-9999;10.5;8;175
2009;1;27;LUGO;81;312;-9999;81;2.6;-9999;-9999;3;1;22;3;-9999;26;22;5;0;8;0;0;-9999;-9999;-9999;6;1;28.3;169.7;27;1016.1;977.9;962.6;941.1;14.8;-6.4;2.8;9.7;6.1;2.3;-9999;-9999;-9999;11.1;10;255
2009;2;27;LUGO;79;306;-9999;79;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;12;10;1;0;11;0;-9999;-9999;-9999;-9999;-9999;-9999;16.8;56.5;-9999;1018.4;979.7;965;933.3;21.4;-2.8;5.6;12.9;6.9;0.9;-9999;-9999;-9999;5;9;-9999
2009;3;27;LUGO;80;741;-9999;70;7.5;-9999;-9999;8;3;6;0;-9999;9;7;1;0;9;0;0;-9999;-9999;-9999;2;0;19.3;52.5;62;1019.4;973.7;966.3;947.1;26;-3.1;8.2;17.1;9.2;1.3;-9999;-9999;-9999;8.6;9;180
2009;4;27;LUGO;88;609;-9999;74;5.3;-9999;-9999;5;7;14;0;-9999;20;16;2;0;3;0;3;-9999;-9999;-9999;0;0;17.5;78.3;40;1016.5;975.7;963.7;951;26.6;-2.4;10.7;15.3;9.4;3.5;-9999;-9999;-9999;8.8;10;199
2009;5;27;LUGO;116;783;-9999;73;7.1;-9999;-9999;5;0;13;0;-9999;11;11;4;0;0;2;2;-9999;-9999;-9999;0;0;19.4;85.9;48;1018.5;977.2;966.4;954.8;31.2;0.3;12.4;19.7;13.3;6.9;-9999;-9999;-9999;11.8;9;193
2009;6;27;LUGO;151;639;-9999;75;5.2;-9999;-9999;10;0;14;0;-9999;12;10;3;0;0;0;0;-9999;-9999;-9999;2;0;16.6;80.3;34;1016.1;972.3;964.8;951;29.6;7.8;14.8;22.6;17.3;11.9;-9999;-9999;-9999;16.2;9;199
2009;7;27;LUGO;145;-9999;-9999;68;7;-9999;-9999;5;0;11;0;-9999;6;3;1;1;0;1;0;-9999;-9999;-9999;0;0;45;53.2;46;1018.5;977.8;967.3;952.8;30.8;4.8;18.2;24;17.6;11.2;-9999;-9999;-9999;15.9;10;191
2009;8;27;LUGO;160;-9999;-9999;72;7.5;-9999;-9999;4;0;8;0;-9999;7;4;1;0;0;6;1;-9999;-9999;-9999;0;0;10.7;22.9;54;1017.9;973.9;966.9;960.5;34.1;7.1;16.7;25.3;18.8;12.2;-9999;-9999;-9999;16.7;8;166
2009;9;27;LUGO;142;618;-9999;74;8.2;-9999;-9999;8;0;6;0;-9999;5;4;0;0;0;2;0;-9999;-9999;-9999;0;0;2.5;7.9;66;1019.4;975.4;967.8;959.6;34.3;3;15.9;24.1;17;9.8;-9999;-9999;-9999;16.6;8;173
2009;10;27;LUGO;139;442;-9999;79;5.3;-9999;-9999;6;0;17;0;-9999;15;10;3;1;1;0;0;-9999;-9999;-9999;0;0;38.1;126.5;48;1016.8;974.9;965.1;943;25.7;-0.1;12.9;20.9;15.4;9.9;-9999;-9999;-9999;16.4;7;165
2009;11;27;LUGO;108;520;-9999;83;2.2;-9999;-9999;1;1;23;0;-9999;24;19;10;1;1;0;1;-9999;-9999;-9999;6;0;39.9;224.1;23;1017.1;978.1;964.4;950.4;18.2;-0.3;7.8;13.7;10.5;7.3;-9999;-9999;-9999;12.1;11;250
2009;12;27;LUGO;86;288;-9999;85;2.4;-9999;-9999;4;0;18;7;-9999;23;17;10;2;10;0;0;-9999;-9999;-9999;4;0;39.1;250.8;27;1010.3;974.8;957.1;923;16.2;-8;4.3;10;6.2;2.4;-9999;-9999;-9999;9.9;8;182
2010;1;27;LUGO;83;328;-9999;85;2;-9999;-9999;3;2;22;4;-9999;27;22;3;1;12;0;0;-9999;-9999;-9999;1;1;31.3;142.5;21;1016.2;976.3;962.7;936;16.1;-9.2;1;9.5;5.9;2.3;-9999;-9999;-9999;9.8;9;198
2010;2;27;LUGO;74;499;-9999;76;3.8;-9999;-9999;3;1;18;0;-9999;19;16;4;2;12;0;0;-9999;-9999;-9999;6;0;56.4;194.1;36;1006.5;971;953.5;922;15.8;-5.4;6.4;10.6;6.1;1.6;-9999;-9999;-9999;7.6;11;240
2010;3;27;LUGO;78;770;-9999;70;5.2;-9999;-9999;2;4;13;0;-9999;17;15;3;0;11;0;0;-9999;-9999;-9999;4;0;26;119.7;44;1016.4;978.3;963.3;945.2;21.2;-4.2;8.2;13.9;8.2;2.4;-9999;-9999;-9999;11.2;10;217
2010;4;27;LUGO;104;735;-9999;71;6.8;-9999;-9999;8;1;17;0;-9999;16;14;1;0;1;0;5;-9999;-9999;-9999;1;0;16.9;77.2;51;1016.7;975.3;964.4;953.6;28.9;-1;10;19.2;12.3;5.5;-9999;-9999;-9999;11;8;162
2010;5;27;LUGO;116;586;-9999;72;5.9;-9999;-9999;6;1;17;0;-9999;18;12;2;0;2;1;0;-9999;-9999;-9999;2;0;13.9;65;40;1016.9;975.7;964.9;944.8;30.8;-0.4;11.4;19;12.9;6.8;-9999;-9999;-9999;12.5;9;180
2010;6;27;LUGO;147;526;-9999;76;6.8;-9999;-9999;7;0;12;0;-9999;12;7;4;3;0;1;2;-9999;-9999;-9999;0;0;73.8;163.8;44;1016.4;970.6;965;947.1;30.3;4.9;13.5;22;16.2;10.3;-9999;-9999;-9999;15.4;9;179
