"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","hr","n_fog","n_gra","n_llu","n_nie","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nw_55","nw_91","p_max","p_mes","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_min","w_med","tasa_de_paro"
2002,2,24,"LEON",56,457.75,146.75,311,0,0,0,56,146.75,311,68,74.25,5,0,23.3333333333333,3.33333333333333,30.8333333333333,20.8333333333333,4.16666666666667,0,45,0,0,19.1666666666667,0.833333333333333,14.08,36.78,102.458,92.02,90.808,89.21,15.73,-5.35,4,10.23,5.18,0.05,4.63,12,11.6557734204793
2002,2,25,"LLEIDA",30,597.05,118.45,478.6,0,0,0,30,118.45,478.6,78,68,33.3333333333333,0,6.66666666666667,0,20,13.3333333333333,2.5,0.833333333333333,39.1666666666667,0,0,7.5,0,11.95,26.55,102.29,100.93,99.88,98.81,19.68,-4.18,4.5,13.6,6.95,0.28,6.38,5,6.65456745311555
2002,2,26,"LA RIOJA",33,74.66,26.77,47.89,0,0,0,33,26.77,47.89,78,69,0,0,43.3333333333333,0,33.3333333333333,10,0,0,13.3333333333333,0,0,16.6666666666667,0,9.7,16.4,102.42,99.31,98.05,96.79,19,-2.8,6.8,13.8,8.8,3.9,9,10,7.09677419354839
2002,2,27,"LUGO",83,439.19,120.2,318.99,0,0,0,83,120.2,318.99,110,66.11,3.33333333333333,0,26.6666666666667,0,26.6666666666667,16.6666666666667,3.33333333333333,0,0,0,1.66666666666667,6.66666666666667,0,14.2,34.95,101.633,97.857,96.84,95.56,26.65,3.7,13.19,19.9,14.63,9.2,14.5,9.8,9.68152866242037
2002,2,28,"MADRID",14,5.71,0,5.71,0,0,0,14,0,5.71,67.58,66.27,23.8,0,11.9,2.86666666666667,14.5333333333333,9.7,0.6,0,31.2,0,0.966666666666667,13.6666666666667,1.66666666666667,6.29,12.51,102.393,92.519,91.583,90.268,18.03,-3.27,6.76,12.35,6.88,1.36,7.08,9.36,7.49343492251359
2002,2,29,"MALAGA",5,4.01,0.3,3.71,0,0,0,5,0.3,3.71,103,64,0,0,13.3333333333333,0,8.9,2.76666666666667,0.566666666666667,0,0,0,0,5.56666666666667,0,3.35,6.88,102.36,103.27,102.28,101.23,24.87,7.5,14.85,19.35,15.02,10.65,13.42,10.5,14.8739343370216
2002,2,30,"MURCIA",13,5.57,0.2,5.37,0,0,0,13,0.2,5.37,89.33,60.67,11.6666666666667,0,3.33333333333333,0,2.76666666666667,0,0,0,1.1,0,0,5.56666666666667,0,0.12,0.17,102.337,102.807,101.773,100.68,25.23,1.53,14.27,19.2,12.62,6.02,11.65,8.67,12.1488507843853
2002,2,31,"NAVARRA",27,1569.4,234,1335.4,0,0,0,27,234,1335.4,79,75,1.66666666666667,0,50,0,31.1,25.5666666666667,7.76666666666667,0,8.9,0,1.66666666666667,23.3333333333333,0,14.97,57.53,102.4,98.17,96.96,95.81,18.23,-0.7,4.5,12.73,8.07,3.4,8.23,10.33,6.03873908089632
2002,2,32,"OURENSE",427,849.66,179.16,670.5,0,0,0,427,179.16,670.5,85,72,3.33333333333333,0,40,0,37.7666666666667,32.2333333333333,12.2333333333333,1.1,15.5666666666667,0,0,5.56666666666667,0,28,88.8,101.735,97.795,96.495,94.895,19.53,-2.8,8.53,14.3,9.1,3.87,8.83,5.67,9.71599402092677
2002,2,33,"ASTURIAS",414,10620.06,2954.81,7665.25,0,0,0,414,2954.81,7665.25,84.5,71,2.23333333333333,1.1,51.1,0,49.0333333333333,36.2,9.53333333333333,0.966666666666667,17.1333333333333,0,1.1,22,0.666666666666667,22.44,86.59,102.283,102.007,100.377,98.913,18.49,0.96,6.84,12.24,8.84,5.44,9.23,11.8,9.13793103448276
2002,2,34,"PALENCIA",7,24.6,3.7,20.9,0,0,0,7,3.7,20.9,61.67,70,3.33333333333333,0,26.6666666666667,0,17.7666666666667,12.2333333333333,1.1,0,50,0,1.66666666666667,10,0,8.77,19.13,101.935,91.475,90.365,88.885,15.6,-4,4.87,10,4.97,-0.17,4.6,9,8.2942097026604
2002,2,35,"LAS PALMAS",0,0,0,0,0,0,0,0,0,0,137.67,63.4,0,0,7.5,0,5,2.76666666666667,0,0,0,0,0,21.3333333333333,0,1.5,1.78,102.067,102.57,101.777,101.003,25.62,12.02,19.64,21.98,18.54,15.04,17.9,19.67,10.1145038167939
2002,2,36,"PONTEVEDRA",126,261.79,84.07,177.72,0,0,0,126,84.07,177.72,102,75.5,16.6666666666667,3.33333333333333,43.3333333333333,0,45,36.6666666666667,18.3333333333333,3.33333333333333,0,0,6.66666666666667,10,0,41.85,140.5,102.485,101.565,100.28,98.74,17.7,2,10.3,14.3,10.9,7.55,11.7,9,14.6868787276342
2002,2,37,"SALAMANCA",7,13,1,12,0,0,0,7,1,12,71.25,69,23.3333333333333,0,23.3333333333333,0,16.6666666666667,12.5,0.833333333333333,0,37.5,0,0,5.83333333333333,0,6.33,15.88,102.418,94.595,93.54,91.995,19.35,-4.35,8.23,13.45,7.13,0.73,5.98,10.25,13.5558583106267
2002,2,38,"S.C. TENERIFE",1,0.01,0.01,0,0,0,0,1,0.01,0,148.43,68.71,2.23333333333333,0,14.4333333333333,1.1,13.8,6.2,0.966666666666667,0,2.93333333333333,0,0,17.6333333333333,0,8.43,17.74,102.198,97.277,96.457,95.673,23.66,11.41,16.91,20.13,17.03,13.86,16,15.57,11.0498687664042
2002,2,39,"CANTABRIA",102,2662.05,444.94,2217.11,0,0,0,102,444.94,2217.11,101,71,0,3.33333333333333,46.6666666666667,0,44.4333333333333,32.2333333333333,12.2333333333333,0,5,0,5,21.6666666666667,5,24.87,90,102.325,103.53,101.96,100.445,20.75,3.4,9.4,14.5,10.88,7.18,12.8,14.25,9.51760104302477
2002,2,40,"SEGOVIA",2,0.3,0,0.3,0,0,0,2,0,0.3,52,63.5,10,0,23.3333333333333,0,28.3333333333333,15,5,0,51.6666666666667,0,0,16.6666666666667,1.66666666666667,12.1,33.5,102.725,87.455,86.38,84.93,15.7,-6.25,0.2,8.15,3.7,-0.7,3.85,9.5,8.50393700787401
2002,2,41,"SEVILLA",0,0,0,0,0,0,0,0,0,0,106.5,70,25,0,16.6666666666667,0,15.5666666666667,7.76666666666667,0,0,0,0,0,1.1,0,2.3,5.3,102.34,102.545,101.62,100.595,22.7,2,13.37,18.83,12,5.07,8.77,7.25,20.6129965798474
2002,2,42,"SORIA",7,30.34,24,6.34,0,0,0,7,24,6.34,61,66,6.66666666666667,0,13.3333333333333,10,13.3333333333333,6.66666666666667,3.33333333333333,0,40,0,0,6.66666666666667,0,14,25,102.3,90.82,89.78,88.57,17.6,-5,3.4,10.9,5.5,0.1,4.6,9.8,5.25
2002,2,43,"TARRAGONA",17,9.63,3.77,5.86,0,0,0,17,3.77,5.86,88,62,8.33333333333333,0,3.33333333333333,0,6.66666666666667,3.33333333333333,0,0,2.23333333333333,0,0,28.3333333333333,5,3.5,3.65,102.135,102.36,101.37,100.2,23.63,2.23,10.87,17.77,12.43,7,12.3,12.25,10.5847762169226
2002,2,44,"TERUEL",10,5.9,0.88,5.02,0,0,0,10,0.88,5.02,60,61,0,0,10,2.23333333333333,9.16666666666667,3.33333333333333,0,0,32.5,0,0,11.1,0,3.08,3.6,102.4,92.87,91.945,90.765,21.38,-3.08,5.58,14.43,8.23,2,7.6,9,4.89236790606654
2002,2,45,"TOLEDO",7,25.7,0,25.7,0,0,0,7,0,25.7,72.67,64.33,26.6666666666667,0,13.3333333333333,0,12.2333333333333,4.43333333333333,0,0,34.4333333333333,0,0,2.23333333333333,0,2.43,4.63,102.255,96.045,95.12,93.82,20.03,-3.3,10.37,15.4,8.33,1.3,8.5,9,11.0919292188174
2002,2,46,"VALENCIA",13,23.78,5.56,18.22,0,0,0,13,5.56,18.22,88.5,57.5,8.33333333333333,0,5,0,3.33333333333333,1.33333333333333,0,0,10.6666666666667,0.666666666666667,0,9.33333333333333,0,0.74,0.8,102.19,102.77,101.75,100.67,26.3,0.62,10.46,19.42,12.26,5.08,11.02,8.6,11.0767210654661
2002,2,47,"VALLADOLID",9,7.41,4.2,3.21,0,0,0,9,4.2,3.21,71.33,72,16.6666666666667,0,21.6666666666667,0,16.6666666666667,7.76666666666667,0,0,44.4333333333333,0,0,10,0,7.27,11.07,102.403,94.403,93.293,91.887,17.7,-5.1,6.13,12.27,6.4,0.43,5.87,8.67,14.7668393782383
2002,2,48,"VIZCAYA",24,323.02,165.52,157.5,0,0,0,24,165.52,157.5,89,67,0,0,50,0,42.2333333333333,25.5666666666667,4.43333333333333,1.1,0,0,6.66666666666667,44.4333333333333,7.76666666666667,23.8,55.77,102.37,103.3,101.89,100.51,20.7,4,7.6,13.95,10.6,7.25,12.5,17.67,11.4814101329224
2002,2,49,"ZAMORA",84,445.7,37.61,408.09,0,0,0,84,37.61,408.09,67.67,69.67,13.3333333333333,0,16.6666666666667,0,16.6666666666667,12.2333333333333,2.23333333333333,0,48.9,0,0,10,0,12.2,23.23,102.65,94.75,93.59,92.09,17.13,-4.87,7.77,12,5.97,-0.13,5.2,8,10.1156069364162
2002,2,50,"ZARAGOZA",59,95.6,3.43,92.17,0,0,0,59,3.43,92.17,72,63,1.66666666666667,0,18.3333333333333,0,13.3333333333333,3.33333333333333,0,0,20,0,0,20,0,4.1,5,102.36,97.28,96.23,95.045,19.87,-2.37,5.7,14.37,8.6,2.7,8.37,11.25,5.5019556714472
2002,3,1,"ALAVA",18,49.8,8.2,41.6,0,0,0,18,8.2,41.6,83,68,16.6666666666667,0,43.3333333333333,0,40,13.3333333333333,0,0,16.6666666666667,0,3.33333333333333,16.6666666666667,0,4.8,13.7,101.75,97.06,95.73,94.21,24,-2.4,7.3,15.2,9.4,3.4,10.5,11,7.96398891966759
2002,3,2,"ALBACETE",6,6.01,5.71,0.3,0,0,0,6,5.71,0.3,83.33,65.5,5,0,35,0,25,15,6.66666666666667,0,3.33333333333333,0,0,5,0,15.3,34.7,101.76,94.975,93.76,92.67,27,-0.65,7.5,16.4,10.5,4.55,8.75,9.33,6.57627118644067
2002,3,3,"ALICANTE",2,0.22,0,0.22,0,0,0,2,0,0.22,109,64.5,0,0,25,0,21.1,15.5666666666667,2.23333333333333,1.1,0,0,0,5,0,18.57,38.83,101.7,102.08,101.02,99.835,27.73,4.63,12.67,19.53,14.63,9.7,14.33,11,9.99851212617171
2002,3,4,"ALMERIA",0,0,0,0,0,0,0,0,0,0,113,63,3.33333333333333,0,23.3333333333333,0,26,17.3333333333333,4,2.66666666666667,0,0.666666666666667,3.33333333333333,13.3333333333333,1.66666666666667,32.4,48.66,101.61,102.55,101.36,100.26,26.6,7.1,12.78,18.62,14.64,10.56,15.18,12.5,10.9448818897638
2002,3,5,"AVILA",10,17.9,2.55,15.35,0,0,0,10,2.55,15.35,68,67,13.3333333333333,6.66666666666667,36.6666666666667,10,40,26.6666666666667,3.33333333333333,0,23.3333333333333,0,0,13.3333333333333,0,23.7,52.7,101.62,90.21,88.76,87.45,21.8,-4.4,2.8,12.5,7.2,1.8,6.2,10,9.75609756097561
2002,3,6,"BADAJOZ",0,0,0,0,0,0,0,0,0,0,114,70,36.6666666666667,3.33333333333333,40,0,41.1,28.9,7.76666666666667,0,2.23333333333333,0,3.33333333333333,5.56666666666667,0,19.03,69.07,101.71,100.7,99.4,98.23,28.6,-0.43,12.8,19.53,13.3,7.03,11.07,8.5,20.7924528301887
2002,3,7,"ILLES BALEARS",10,15.01,0.77,14.24,0,0,0,10,0.77,14.24,114,76.56,11.6666666666667,0,31.6666666666667,0,31.1,20,6.66666666666667,1.86666666666667,2.96666666666667,0,0,15.2333333333333,0.966666666666667,29.34,65.53,101.685,102.423,101.348,99.918,23.88,4.63,10.63,16.54,12.53,8.49,12.7,12.67,8.95702559150168
2002,3,8,"BARCELONA",18,3.03,1.86,1.17,0,0,0,18,1.86,1.17,102,73.5,10,0,26.6666666666667,0,24.4333333333333,21.1,7.76666666666667,0,0,0,0,12.2333333333333,1.1,21.27,63,101.69,100.27,99.23,97.445,22.4,5.15,10.68,15.63,12.33,8.93,12.85,12,11.1198705447907
2002,3,9,"BURGOS",55,241.86,80.34,161.52,0,0,0,55,80.34,161.52,72.67,65.67,6.66666666666667,0,43.3333333333333,6.66666666666667,37.7666666666667,22.2333333333333,0,0,20,0,0,22.2333333333333,0,5.87,21.6,101.77,94.48,93.1,91.535,23.7,-3.63,5.43,14.07,8.5,2.97,9.5,12.67,5.73613766730401
2002,3,10,"CACERES",5,12.3,5.3,7,0,0,0,5,5.3,7,106,71,16.6666666666667,6.66666666666667,26.6666666666667,0,35.8333333333333,28.3333333333333,13.3333333333333,1.66666666666667,1.33333333333333,0,13.3333333333333,10,0.666666666666667,28.3,95.28,101.65,98.37,97.05,95.74,26.42,-0.16,7.02,17.3,12.04,6.74,10.74,8.8,18.2096873083998
2002,3,11,"CADIZ",4,6.51,1,5.51,0,0,0,4,1,5.51,130.33,71.67,10,0,44.4333333333333,0,47.2333333333333,34.4333333333333,16.1,5,0,1.66666666666667,8.9,20,0.566666666666667,32.55,135.83,101.7,102.65,101.467,100.31,27.95,5.83,13.18,18.27,14.35,10.42,15.3,14.67,27.8467691012418
2002,3,12,"CASTELLON",8,8.09,0.87,7.22,0,0,0,8,0.87,7.22,118,69,6.66666666666667,0,26.6666666666667,0,28.9,18.9,3.33333333333333,0,5.56666666666667,0,0,8.33333333333333,0,12.27,28.47,101.64,102.2,101.11,99.8,25.43,3.13,9.1,16.57,12.13,7.63,13.47,10,5.57222460351479
2002,3,13,"CIUDAD REAL",0,0,0,0,0,0,0,0,0,0,92,66,3.33333333333333,3.33333333333333,30,0,30,23.3333333333333,13.3333333333333,0,0,0,3.33333333333333,3.33333333333333,0,19.5,66.7,101.74,95.69,94.42,93.26,27,2.5,8.6,17.4,11.7,6,11.3,10,11.36
2002,3,14,"CORDOBA",0,0,0,0,0,0,0,0,0,0,120,70,3.33333333333333,3.33333333333333,43.3333333333333,0,40,30,11.6666666666667,3.33333333333333,0,1.1,10,8.9,0,31.7,104.75,101.75,101.84,100.66,99.59,27.2,2.83,10.33,17.5,12.77,8,14.4,8.33,19.0822053482998
2002,3,15,"A CORU<U+00C3>",356,610.74,110.07,500.67,1,0,0.75,355,110.07,499.92,101.67,73.33,22.5,2.5,33.3333333333333,0,32.3666666666667,27.1333333333333,9.53333333333333,0.966666666666667,0,0,1.66666666666667,22.7666666666667,2.23333333333333,17.83,79.4,101.43,101.312,99.895,97.892,25.49,2.1,9.71,15.33,11.41,7.56,13.01,16.17,14.5231664242676
2002,3,16,"CUENCA",5,3.27,0.08,3.19,0,0,0,5,0.08,3.19,75,65,13.3333333333333,0,33.3333333333333,6.66666666666667,36.6666666666667,30,13.3333333333333,0,6.66666666666667,0,0,0,0,19.9,88.5,101.74,92.09,90.8,89.58,25.6,-2.1,5.7,14.8,9.3,3.8,8.6,6,7.4424898511502
2002,3,17,"GIRONA",14,6.06,1.72,4.34,0,0,0,14,1.72,4.34,108,75,16.6666666666667,0,26.6666666666667,0,25,15,1.66666666666667,0,13.3333333333333,0,0,3.33333333333333,0,8,22.65,101.66,101.15,100.12,98.55,24.9,-0.35,8.8,16.85,10.15,3.45,7.55,8,10.2384291725105
2002,3,18,"GRANADA",2,2.43,0,2.43,0,0,0,2,0,2.43,91.5,64.5,6.66666666666667,1.66666666666667,33.3333333333333,0,33.3333333333333,21.6666666666667,8.33333333333333,1.66666666666667,0,0,8.33333333333333,9.33333333333333,0,26.65,66.28,101.69,95.65,94.375,93.21,27.24,2.46,10.56,17.84,12.3,6.74,11.92,8.6,20.9126624357812
2002,3,19,"GUADALAJARA",14,32.98,0,32.98,0,0,0,14,0,32.98,69.33,63.33,3.33333333333333,0,25,8.33333333333333,33.3333333333333,23.3333333333333,2.23333333333333,0,34.4333333333333,0,0,8.9,0,14.2,40.77,101.62,93.105,91.835,90.66,25.6,-4.27,3.47,14.73,8.07,1.33,7.1,9.33,9.62566844919786
2002,3,20,"GUIPUZCOA",18,139.32,86.49,52.83,0,0,0,18,86.49,52.83,100,70.5,15,0,41.6666666666667,0,33.3333333333333,23.3333333333333,3.33333333333333,0,0,0,0,25,3.33333333333333,12.78,35.98,101.74,101.605,100.14,98.26,24.28,2.9,9.78,15.98,11.95,7.9,14.68,12.5,7.14508580343213
2002,3,21,"HUELVA",1,0,0,0,0,0,0,1,0,0,130,74,10,3.33333333333333,30,0,35,21.6666666666667,6.66666666666667,0,0,3.33333333333333,6.66666666666667,6.66666666666667,0,19.4,64.85,101.68,102.67,101.44,100.14,31.2,3.05,15.65,20.35,14.9,9.4,15.2,9.5,17.2813487881981
2002,3,22,"HUESCA",20,174.8,15.8,159,0,0,0,20,15.8,159,90,66,0,0,26.6666666666667,0,20,16.6666666666667,0,0,3.33333333333333,0,0,26.6666666666667,0,9.2,25.1,101.51,96.14,95.05,93.67,25.8,-0.2,10.6,16.9,11.5,6,11.6,15,5.26918671248568
2002,3,23,"JAEN",6,5.46,1.03,4.43,0,0,0,6,1.03,4.43,95,62,0,0,21.6666666666667,0,21.6666666666667,15,8.33333333333333,1.66666666666667,0,8.33333333333333,0,3.33333333333333,0,26.65,66.05,101.78,96.31,95.06,93.9,30.15,3.95,10.55,19.55,14.05,8.45,14.95,6,12.8295946477765
2002,3,24,"LEON",96,2129.75,192.85,1936.9,0,0,0,96,192.85,1936.9,71.25,67.25,8.33333333333333,3.33333333333333,33.3333333333333,3.33333333333333,36.6666666666667,25,5.83333333333333,0,20.8333333333333,0,1.66666666666667,10.8333333333333,0,14.53,56.18,101.64,91.658,90.188,88.435,23.53,-4.9,4.53,13.13,7.75,2.35,7.53,10.25,11.6557734204793
2002,3,25,"LLEIDA",24,118.83,80.73,38.1,0,0,0,24,80.73,38.1,97,66,6.66666666666667,0,36.6666666666667,0,33.3333333333333,23.3333333333333,3.33333333333333,0,17.7666666666667,0,3.33333333333333,1.66666666666667,0,11.55,35.6,101.78,100.46,99.4,98.03,25,-2.57,7.2,15.87,10,4.03,7.87,5.75,6.65456745311555
2002,3,26,"LA RIOJA",40,52.68,3.57,49.11,0,0,0,40,3.57,49.11,84,60,3.33333333333333,0,40,0,30,10,0,0,0,0,0,16.6666666666667,0,2.2,5.9,101.75,98.78,97.46,95.91,27.2,0.6,9.4,17.7,11.8,6,10.2,14,7.09677419354839
2002,3,27,"LUGO",139,514.06,44.5,469.56,1,1.1,0,138,43.4,469.56,110,66.11,3.33333333333333,0,26.6666666666667,0,26.6666666666667,16.6666666666667,3.33333333333333,0,0,0,1.66666666666667,6.66666666666667,0,14.2,34.95,101.633,97.857,96.84,95.56,26.65,3.7,13.19,19.9,14.63,9.2,14.5,9.8,9.68152866242037
2002,3,28,"MADRID",12,1.92,0,1.92,2,0,1.35,10,0,0.57,75.89,66.11,18.1,0.966666666666667,26.6666666666667,8.1,30,20,6.26666666666667,0.433333333333333,13.3333333333333,0,1.9,11.1,0.733333333333333,21.2,56.36,101.621,92.179,90.865,89.686,24.7,-0.69,4.03,14.11,9.12,4.13,10.24,9.8,7.49343492251359
2002,3,29,"MALAGA",1,0.04,0,0.04,0,0,0,1,0,0.04,119,70,0,0,46.6666666666667,0,36.1,23.3333333333333,12.7666666666667,0.566666666666667,0,0,3.33333333333333,10,0,23.47,83.12,101.74,102.78,101.65,100.58,25.78,7.38,13.08,18.78,14.87,10.87,14.62,10.17,14.8739343370216
2002,3,30,"MURCIA",11,4.16,1.4,2.76,0,0,0,11,1.4,2.76,109.83,66.17,3.33333333333333,0,26.6666666666667,0,22.6666666666667,13.3333333333333,6,0,0,3.9,1.1,6.1,0.566666666666667,16.88,38.02,101.743,102.26,101.187,100.107,29.98,4.37,12.8,19.78,14.33,8.85,13.42,9.83,12.1488507843853
2002,3,31,"NAVARRA",10,300.8,25.9,274.9,0,0,0,10,25.9,274.9,86,66,0,1.66666666666667,33.3333333333333,0,30,17.7666666666667,3.33333333333333,0,1.1,0,3.33333333333333,15,0,10.87,30.63,101.76,97.73,96.42,94.9,25.43,0.6,8.77,16.5,11.13,5.73,11.83,13.5,6.03873908089632
2002,3,32,"OURENSE",723,2513.95,809.11,1704.84,0,0,0,723,809.11,1704.84,88,66,3.33333333333333,3.33333333333333,30,0,35.5666666666667,27.7666666666667,7.76666666666667,0,6.66666666666667,2.23333333333333,0,1.1,0,18.17,56.8,100.88,97.19,95.725,93.84,28.83,-1.47,9.47,18.1,11.43,4.77,11.33,5.33,9.71599402092677
2002,3,33,"ASTURIAS",348,1830.81,295.69,1535.12,0,0,0,348,295.69,1535.12,92.75,76.67,14.4333333333333,0,51.1,0,45.8333333333333,29.6,4.6,0.833333333333333,10.4333333333333,0,4.43333333333333,15,0.566666666666667,20.53,57.99,101.603,101.117,99.72,97.677,21.68,1.5,6.56,13.28,9.86,6.43,12.48,10.5,9.13793103448276
2002,3,34,"PALENCIA",5,41,33.5,7.5,0,0,0,5,33.5,7.5,66.33,64.67,3.33333333333333,0,26.6666666666667,0,40,31.1,5.56666666666667,0,21.1,0,1.66666666666667,10,0,14.93,49.73,101.15,91.14,89.77,88.185,22.37,-3.97,4.87,12.53,7.5,2.37,7.1,11,8.2942097026604
2002,3,35,"LAS PALMAS",0,0,0,0,0,0,0,0,0,0,135.25,61.2,0,0,19.1666666666667,0,14.4333333333333,5.56666666666667,0,0,0,3.33333333333333,0.833333333333333,22,0.666666666666667,3.03,5.8,101.61,102.153,101.323,100.127,30.88,12.17,19.13,22.67,19.15,15.6,20.4,17.33,10.1145038167939
2002,3,36,"PONTEVEDRA",341,502.9,236.7,266.2,0,0,0,341,236.7,266.2,101,68,23.3333333333333,5,35,0,40,33.3333333333333,18.3333333333333,0,0,0,1.66666666666667,6.66666666666667,0,28.45,125.8,101.59,100.8,99.425,97.51,28.2,2.25,10.15,17.45,12.85,8.2,13.3,9.5,14.6868787276342
2002,3,37,"SALAMANCA",15,61.36,10.5,50.86,0,0,0,15,10.5,50.86,78,66,13.3333333333333,0,46.6666666666667,3.33333333333333,33.3333333333333,20,3.33333333333333,0,14.4333333333333,0,0,6.66666666666667,0,15.57,37.43,101.57,94.25,92.833,91.36,23.73,-2.23,4.6,15.33,9.13,2.8,7.03,10,13.5558583106267
2002,3,38,"S.C. TENERIFE",1,0.2,0.2,0,0,0,0,1,0.2,0,137.43,65.86,4.43333333333333,0,32.2333333333333,3.9,28.1,16.2,2.86666666666667,0.966666666666667,0,5.23333333333333,1.1,16.6666666666667,0,45.6,70.78,101.777,96.83,96.018,94.863,31.36,11.93,18.44,21.89,18.5,15.1,20.6,14.56,11.0498687664042
2002,3,39,"CANTABRIA",83,716.35,68.3,648.05,0,0,0,83,68.3,648.05,108.5,75.5,8.33333333333333,0,41.6666666666667,0,35.8333333333333,18.3333333333333,2.5,0,8.33333333333333,0,3.33333333333333,16.6666666666667,0,13.48,28.88,101.725,102.79,101.36,99.48,23.2,1.6,9.6,15.88,11.45,6.98,13.58,13.25,9.51760104302477
2002,3,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,57.5,59,6.66666666666667,0,36.6666666666667,6.66666666666667,43.3333333333333,16.6666666666667,0,0,10,0,3.33333333333333,23.3333333333333,0,7.1,24.9,101.65,91.57,90.18,88.86,22.2,-2.8,3.9,13.5,8.7,3.8,8.8,13,8.50393700787401
2002,3,41,"SEVILLA",0,0,0,0,0,0,0,0,0,0,118,66,5,1.66666666666667,36.6666666666667,0,36.6666666666667,30,13.3333333333333,1.66666666666667,0,2.23333333333333,8.33333333333333,8.9,0,34.35,96.65,101.595,102.055,100.885,99.75,29.93,3.73,14.6,20.6,14.83,9.03,13,9.75,20.6129965798474
2002,3,42,"SORIA",9,9.86,0.5,9.36,0,0,0,9,0.5,9.36,64,62,6.66666666666667,3.33333333333333,36.6666666666667,6.66666666666667,33.3333333333333,16.6666666666667,0,0,23.3333333333333,0,0,6.66666666666667,0,7.8,25.3,101.64,90.61,89.31,88.02,24,-3.6,2.8,13.2,7.8,2.4,8,9.8,5.25
2002,3,43,"TARRAGONA",6,0.88,0.18,0.7,0,0,0,6,0.18,0.7,111,70.5,6.66666666666667,0,43.3333333333333,0,36.6666666666667,30,3.33333333333333,0,0,0,6.66666666666667,5,0,13.7,44,101.705,101.93,100.95,99.44,27.15,4.05,10.55,18.5,13.4,8.35,13.25,9.75,10.5847762169226
2002,3,44,"TERUEL",13,50.29,34.18,16.11,0,0,0,13,34.18,16.11,71,63,3.33333333333333,0,30,3.33333333333333,31.6666666666667,20,3.33333333333333,0,25,0,0,30,0,11.7,29.25,101.745,92.64,91.44,90.315,25.65,-5.55,4.75,15.35,8.8,2.2,7.1,10.5,4.89236790606654
2002,3,45,"TOLEDO",4,2.05,0.05,2,0,0,0,4,0.05,2,85.33,64.67,10,0,36.6666666666667,0,32.2333333333333,23.3333333333333,3.33333333333333,0,4.43333333333333,0,0,8.9,0,11.93,42.43,101.49,95.815,94.48,93.29,26.83,-1.4,8.03,16.97,10.87,4.7,9.33,10.33,11.0919292188174
2002,3,46,"VALENCIA",8,0.76,0.24,0.52,0,0,0,8,0.24,0.52,112,66.5,0,0,33.3333333333333,0,27.3333333333333,15.3333333333333,2.66666666666667,0,5,0,0,0.833333333333333,0,10.76,27.92,101.675,102.255,101.24,99.965,28.15,2.88,11.18,18.8,13.38,7.88,12.55,8.33,11.0767210654661
2002,3,47,"VALLADOLID",6,8.06,4.87,3.19,0,0,0,6,4.87,3.19,78,67.33,5,1.66666666666667,43.3333333333333,1.66666666666667,42.2333333333333,24.4333333333333,3.33333333333333,0,18.9,0,0,4.43333333333333,0,10.43,30.4,101.59,93.99,92.633,91.247,23.87,-2.63,7.37,14.7,8.87,3.03,7.8,10,14.7668393782383
2002,3,48,"VIZCAYA",17,34.1,22.55,11.55,0,0,0,17,22.55,11.55,92,65,3.33333333333333,0,30,0,28.3333333333333,16.6666666666667,0,0,3.33333333333333,0,0,28.3333333333333,0,5.13,17.3,101.78,102.78,101.3,99.34,23.03,0.8,8.4,15.23,10.97,6.67,13.13,12.25,11.4814101329224
2002,3,49,"ZAMORA",60,382.71,17.06,365.65,0,0,0,60,17.06,365.65,71,65,6.66666666666667,0,40,0,41.6666666666667,20,3.33333333333333,0,28.3333333333333,0,0,6.66666666666667,0,13.9,45.9,101.84,94.325,92.925,91.325,23.1,-4.3,6.35,14.35,8.35,2.3,8.45,9.5,10.1156069364162
2002,3,50,"ZARAGOZA",47,29.78,1.66,28.12,0,0,0,47,1.66,28.12,81.5,61.5,0,0,36.6666666666667,0,21.6666666666667,18.3333333333333,1.66666666666667,1.66666666666667,10,0,1.66666666666667,13.3333333333333,0,19.9,30.35,101.71,96.92,95.675,94.4,26.4,-1.6,8.25,17.1,11.3,5.45,11.35,8,5.5019556714472
2002,4,1,"ALAVA",9,109.21,10.8,98.41,0,0,0,9,10.8,98.41,86,69,10,0,53.3333333333333,0,43.3333333333333,16.6666666666667,0,0,10,0,3.33333333333333,0,0,9.6,39.9,101.51,97.25,95.52,93.58,25.4,-2,5.9,16.2,9.7,3.1,7.6,9,8.27633378932968
2002,4,2,"ALBACETE",7,4.25,0.02,4.23,0,0,0,7,0.02,4.23,88.5,59,6.66666666666667,0,35,0,31.6666666666667,26.6666666666667,10,0,0,0,3.33333333333333,3.33333333333333,0,16.5,69.4,101.315,95.02,93.43,91.02,29,1.1,8,19.2,12.95,6.65,13,10,5.45693622616698
