"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","evap","glo","hr","inso","n_cub","n_des","n_fog","n_gra","n_llu","n_nie","n_nub","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nv_0050","nv_0100","nv_1000","nw_55","nw_91","p_max","p_mes","p_sol","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_10","ts_20","ts_50","ts_min","w_med","w_rec","tasa_de_paro"
2002,5,28,"MADRID",17,11.55,2.5,9.05,0,0,0,17,2.5,9.05,90.27,1508.33,73422,57.5,8.59,7.86,5.71,3,0.86,9.29,1.29,17.43,11,7.2,1.8,0,1.9,1.2,1.14,0.43,0.14,2,3.43,0,17.91,49.5,59.29,1014,918.72,909.32,898.38,28.1,1.15,7.89,18.48,13.01,7.45,8.3,8.1,7.5,14.03,12.4,289,6.9580176421068
2002,5,29,"MALAGA",5,5.94,0,5.94,0,0,0,5,0,5.94,130,1372,-9999,55,10.5,4,11,0,0,6,0,16,4.57,1.71,0,0,0,1.14,0,0,0,0,2.57,0,4.83,7.13,74,1015.8,1023,1014.9,1001.4,30.81,10.17,16.66,23.63,19.16,14.66,-9999,-9999,-9999,19.34,11.29,245.14,13.550327259862
2002,5,30,"MURCIA",9,1.91,0,1.91,2,0,0.67,7,0,1.24,125.8,1825.33,-9999,54,9.63,5.33,9.67,0,0.33,6,0,16,6,3,1.8,0.4,0,2.8,1,0,0,0,2.2,0,24.46,39.56,67.33,1014.9,1019.87,1009.47,995.17,31.38,8.08,14.78,24.8,19.02,13.2,25.6,24.1,22.3,18.16,12.33,261.2,11.1534968210717
2002,5,31,"NAVARRA",2,18.4,18.2,0.2,0,0,0,2,18.2,0.2,109,1176,-9999,67,7,12,1,0.5,0,17,0,18,14,9,1.67,0,0,1.33,2,0,0,1,2,0,12.5,46.2,48,1015.8,973.1,963.1,949.4,31.8,3.5,10.8,20.3,14.33,8.23,-9999,-9999,-9999,15.83,13,253,5.12723129510065
2002,5,32,"OURENSE",53,95.07,47.53,47.54,1,0.1,4,52,47.43,43.54,107.25,821,-9999,68.33,4.8,10,1,2,0,20,0,20,16.33,12.33,3.67,0,0,1,1,0,0,1,1,0,15.33,87.4,33,1009.63,962.17,952.4,938.23,30.7,2.13,12.13,18.9,13,7,16.2,16.7,-9999,11.47,8,162,8.99628252788104
2002,5,33,"ASTURIAS",12,22.57,6.95,15.62,2,0.3,0,10,6.65,15.62,109.5,846.67,51031,76,5.5,13.33,0.33,3,1.67,20,0,17.33,19.8,16.8,4.8,0.6,2.17,0,2.33,0,0,0.67,3.8,0.4,30.38,146.56,37.33,1015.83,1006.07,997.13,977.8,22.88,3.6,7.82,14.62,11.1,7.53,14.9,14.8,14.5,12.72,11,240.6,10.2830873457537
2002,5,34,"PALENCIA",1,0.15,0.15,0,0,0,0,1,0.15,0,79.33,-9999,-9999,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.33,9.67,0.33,0,2.67,0,-9999,-9999,-9999,-9999,2,0,10.77,46.2,-9999,1009.75,907,897.7,885.55,27.5,-2.23,9.47,17,10.8,4.47,-9999,-9999,-9999,12.2,10.33,232.67,9.18674698795182
2002,5,35,"LAS PALMAS",1,0.03,0,0.03,0,0,0,1,0,0.03,152.5,1818.33,-9999,68.57,9.86,2.33,2,0,0,1.5,0,26.67,1,0.17,0,0,0,0,0,0,0,0,13,0.2,0.57,0.8,72.4,1017.23,1022.57,1014.33,1009.23,25.72,15.4,21.28,22.9,20.17,17.4,26.1,26.1,25.7,18.85,23.17,454.33,11.0403397027601
2002,5,36,"PONTEVEDRA",56,87.87,43.54,44.33,0,0,0,56,43.54,44.33,124,495,-9999,77,5.85,12.5,2.5,14,1,20,0,16,19.5,15,5.5,0.5,0,0,0.5,0,0,3.5,2.5,0,32.4,142.25,40,1017.6,1005.4,996,980,25.8,5.4,13.7,17.85,13.75,9.6,15.7,15.6,15.7,13.4,11,221,13.5648263802148
2002,5,37,"SALAMANCA",4,4.7,0,4.7,0,0,0,4,0,4.7,88.8,1822,68512,59.67,8.6,6,2,0,1,11,1,23,12.25,8.75,2,0,5,0.75,1,0,0,0,3.75,0.5,18.58,54.5,59,1014.77,934.87,926.2,915.5,27.28,-1.65,8.75,16.93,10.93,4.9,17.5,16,-9999,11.98,12.75,289,13.6986301369863
2002,5,38,"S.C. TENERIFE",3,82.1,82.1,0,0,0,0,3,82.1,0,158.5,1418.25,-9999,71.17,7.84,4.5,5.25,2.5,0,5.67,0,21.25,4.57,1.57,0.14,0,0.43,0,0,0,0,0,8.83,0,4.13,7.6,57.6,1019.25,969.68,962.85,956.85,24.91,12.36,17.06,21.01,18.1,15.14,-9999,-9999,-9999,17.06,20,531.67,11.6388308977035
2002,5,39,"CANTABRIA",4,13.5,3.1,10.4,0,0,0,4,3.1,10.4,129,1233.5,55986,76,5.5,12.5,1,1,1,19,0,17.5,17.25,13.5,3.75,0.25,0,0.75,3,0,0.5,0,5.5,0.5,23.03,113.88,37.5,1016.65,1022.25,1013.05,992.4,29.05,6.08,12.7,18.4,14.08,9.65,15.3,16,15.6,13.53,13.75,305.75,9.71452918619513
2002,5,40,"SEGOVIA",4,0.95,0.25,0.7,3,0.15,0,1,0.1,0.7,69.5,1604,-9999,59,7.5,9,2,2,2,14,0,20,15,14,1,0,8,0,2,0,0,1,7.5,0.5,23.65,81.7,51,1018.15,869.15,859,846,25.05,-3.7,3.6,13.85,9.05,4.3,14.9,13.8,13.4,14.15,12,296,8.8957055214724
2002,5,41,"SEVILLA",9,16.36,3.48,12.88,0,0,0,9,3.48,12.88,118,2147,-9999,49,10.15,3.5,9.5,0,0,6,0,18,6.25,3.25,0,0,0,7.25,1,0,0,0,1.33,0,5.68,12.9,71.5,1015.15,1015.85,1008.25,997,33.53,5,16.43,25.53,18.2,10.88,-9999,-9999,-9999,16.98,10.75,230.33,19.2028044663724
2002,5,42,"SORIA",9,68.67,65.93,2.74,0,0,0,9,65.93,2.74,84,1196,-9999,58,8.2,6,0,0,1,11,0,25,11,6,3,1,0,0,1,0,0,0,-9999,-9999,33.5,85.1,56,1013.4,902.6,892.4,880.7,28.6,0.2,5.2,17.8,11.7,5.6,14.5,14.4,14.2,12.4,-9999,-9999,4.32569974554706
2002,5,43,"TARRAGONA",9,14.53,12.83,1.7,0,0,0,9,12.83,1.7,131.5,1249.5,-9999,62.5,8.2,10,4,2,0,9.5,0,17,7.5,6,3.5,1,0,0.5,1.5,0,0,0.5,3.5,0,58.95,149.8,56,1014.65,1018.45,1007.2,995.2,28.35,7.45,13.8,22.5,17.5,12.4,-9999,-9999,-9999,16.4,12.5,227.5,9.14556962025316
2002,5,44,"TERUEL",1,6.28,6.28,0,0,0,0,1,6.28,0,93.5,1949,-9999,57,8.4,7,3,1.33,0,9,0,21,7.67,5.67,2,0.67,0,0.33,0.33,0,0,0,2,0,42.63,83.23,57.5,1014.05,923,913.25,900.75,28.67,2.17,8.17,20.23,13.93,7.6,15.75,14.65,14.05,12.83,12,225,6.2015503875969
2002,5,45,"TOLEDO",15,16.85,2,14.85,0,0,0,15,2,14.85,100,1256,71958,53,9.4,9,8,0,1,8,0,14,9,6,0.5,0,0.5,4,2,0,0,0,3.5,0,10.7,36.95,65,1012.65,953.3,944.05,933.2,32.5,1.3,10.7,22.4,15.6,8.7,21.2,19.7,18.9,15.2,13.5,269.5,12.2613491726771
2002,5,46,"VALENCIA",7,0.27,0.19,0.08,3,0.04,0,4,0.15,0.08,143.5,903.5,66220,66,8.3,5.5,5,1,0,10,0,20.5,9.8,6.2,3,1.4,0,3.4,2.5,0,0,1,1,0,55.32,109.82,57.5,1014.25,1021.65,1010,996.65,30.82,6.38,11.96,23.66,17.62,11.54,20.1,19.2,18.6,15.18,9.6,199.2,12.2870706506562
2002,5,47,"VALLADOLID",3,7.2,7,0.2,0,0,0,3,7,0.2,91.33,1459,64107,58.33,8.8,7,2,0,1,11.5,0,22,13,9.33,1,0,1.33,1.67,2,0,0,0,1,0,12.7,43,60.5,1013.77,934.8,925.8,914.03,30,-0.67,11.83,19.73,13.03,6.27,17.25,16.7,15.75,13.1,11,174,13.8664398128456
2002,5,48,"VIZCAYA",3,27.76,9.76,18,0,0,0,3,9.76,18,113,-9999,-9999,67,-9999,14,0,0,0,18,0,17,14.33,10.67,3,0,0,1,3,0,0,0,8,0.67,15.87,79.57,-9999,1016.7,1022,1012,992.9,30.45,4.15,11.95,18.75,13.6,8.4,-9999,-9999,-9999,14.65,13.75,286.67,10.8988106843439
2002,5,49,"ZAMORA",19,288.05,29.2,258.85,1,0,0.5,18,29.2,258.35,88.33,1456,-9999,57.67,8.5,5,5,0,1,12,0,21,12.33,8.33,0.67,0,1,0.67,1,0,0,0,2,0,10.93,36.63,58,1016.5,938.2,928.95,917.05,28.4,0.5,11.97,18.63,12.33,5.93,18.8,17.7,17.8,11.7,11,233,10.2272727272727
2002,5,50,"ZARAGOZA",18,8.56,3.8,4.76,0,0,0,18,3.8,4.76,100,2356.5,-9999,53.5,8.85,5,3,0.5,0,11,0,23,9.5,6,2,0.75,0,1,0.5,0,0,0,2.75,0,33.58,66.9,60.5,1014.2,964.85,955.15,944.1,30.1,3.5,9.18,21.2,15.08,8.9,24.2,23.4,21.6,13.53,11.25,199.33,6.07777491630183
2002,6,1,"ALAVA",2,1.12,1.12,0,0,0,0,2,1.12,0,146,872,52317,72,6.3,12,1,2,0,15,0,17,13,7,2,0,0,6,7,0,0,1,0,0,19.7,53.1,41,1017.6,967.4,959.2,944.7,34.4,3.5,13.9,23.2,16.8,10.5,-9999,-9999,-9999,15.5,7,164,8.27633378932968
2002,6,2,"ALBACETE",24,88.99,9.84,79.15,1,0.01,0,23,9.83,79.15,118.5,3151,-9999,40,10.8,0,11,0,0,4.5,0,19,4.5,3.5,1,1,0,22,0.5,0,0,0,-9999,-9999,68.7,73.65,73,1015.2,942.9,937.4,926.5,38.45,5.9,19.2,30.85,22.5,14.15,-9999,-9999,-9999,20.5,16,202,5.45693622616698
2002,6,3,"ALICANTE",10,8.92,1.65,7.27,1,0.01,0,9,1.64,7.27,171,1627.5,-9999,55,10.6,3.5,9.5,0,0,5.5,0,17,5.33,4,0,0,0,5,1,0,0,0,3,0,5.8,13.77,71.5,1016.35,1015.7,1009.8,997.35,31.8,14.53,23.8,28.03,23.23,18.47,-9999,-9999,-9999,23.4,12,261.5,11.4796654167869
2002,6,4,"ALMERIA",9,2541.02,19.31,2521.71,3,3,2119.61,6,16.31,402.1,176,2037,-9999,61,10,0,12,1,0,3,0,18,1,0.6,0.2,0.2,0,10.25,2,0,0,0,7.5,0.5,13.56,13.64,68,1015.1,1018.2,1012.6,1002.6,34.9,14.13,23.55,28.6,23.85,19.05,-9999,-9999,-9999,22.83,14.25,298.75,7.65940902021773
2002,6,5,"AVILA",7,67.08,1.15,65.93,1,0,0.3,6,1.15,65.63,103,2090,-9999,45,10.4,4,8,0,0,5,0,18,5,5,0,0,0,9,2,0,0,0,2,0,4.7,13.7,69,1013,896.1,890.2,878.6,33.2,4.2,12.8,26.2,19.3,12.4,24.2,23.7,20.4,19.8,13,269,7.085346215781
2002,6,6,"BADAJOZ",93,401.01,4.5,396.51,0,0,0,93,4.5,396.51,133,2055,-9999,45,11.6,1,13,0,0,1,0,16,1.33,1,0,0,0,22.33,0,0,0,0,1,0,2,2.03,78,1016.5,999.5,994.2,988.2,39.13,9.43,21.9,32,23.6,15.17,30.7,26.8,24.1,19.73,10.33,236,18.927087268606
2002,6,7,"ILLES BALEARS",10,2.51,0.61,1.9,0,0,0,10,0.61,1.9,171.56,2009.75,79879.5,58.78,11.33,1.25,11.5,0,0,6,0,17.25,5,3.56,1,0,0,8.22,0.5,0,0,0,1.29,0,13.2,23.91,76,1016.78,1019.18,1013.53,999.75,32.79,11.57,18.86,27.18,22.22,17.21,-9999,-9999,-9999,21.62,12.57,361.86,6.74439871970736
2002,6,8,"BARCELONA",33,5.15,3.12,2.03,1,0.01,0,32,3.11,2.03,161.5,1819.5,73424,61.5,9.6,4.5,10.5,1,0,5.5,0,15,4,3,1.5,0,0,2.5,0,0,0,0.5,0.75,0,16.65,31.35,63.5,1016.05,998,992.45,976.35,30.13,10.83,16.28,25.03,21.18,17.28,-9999,-9999,-9999,21.7,10.75,217,9.81840693355345
2002,6,9,"BURGOS",6,2.42,1.72,0.7,1,1.02,0,5,0.7,0.7,130.25,1257,-9999,60,7.9,9,6,3,0,13,0,15,12.75,7,1.25,0,0,8.25,2,0,0,0,4.75,0,13.65,44.73,52,1017.55,941.55,933.75,919.1,35.33,2.95,12.43,25.23,17.95,10.63,20.4,20.1,17.5,15.45,10.25,218,7.61072988147225
2002,6,10,"CACERES",123,1069.1,22.25,1046.85,2,15,2,121,7.25,1044.85,149,2547,80285,46,11.5,2,11,0,0,2,0,17,2,1.25,0,0,0,20.25,0,0,0,0,1.5,0,2.63,4.3,77,1014.7,976.1,970.8,962.9,38.58,8.7,19.85,31.28,23.65,16.03,30.2,28.8,26.5,21.93,10.25,242.5,17.5384615384615
2002,6,11,"CADIZ",16,15.17,2.1,13.07,0,0,0,16,2.1,13.07,174.67,1610.33,-9999,64,10.3,3.33,12.67,0.67,0,1.67,0,14,1.33,0.83,0.33,0,0,5.86,0,0,0,0,3.86,0,8.52,10.17,70.67,1017.47,1019.6,1015.17,1009.93,32.99,12.36,18.89,25.47,21.3,17.06,-9999,-9999,-9999,21.2,15.43,338,26.6129032258065
2002,6,12,"CASTELLON",7,1.99,0.1,1.89,1,0,0.6,6,0.1,1.29,186,1482,-9999,57,10.7,2,15,0,0,6,0,13,6,4,1,0,0,13,2,0,0,0,0,0,18.3,31.2,71,1016,1016.1,1010.9,996.2,32.4,13.2,23.4,28.7,23.4,18.2,-9999,-9999,-9999,21.6,7,134,5.30594779632006
2002,6,13,"CIUDAD REAL",66,1132.69,43.32,1089.37,3,0,245.44,63,43.32,843.93,131,1868,77628,40,11.2,1,10,0,0,7,0,19,3,3,0,0,0,23,2,0,0,0,3,0,2.8,5.3,75,1013.8,950.1,944.3,936.2,39.6,8.4,20.6,32.6,25,17.3,24,23.6,22.6,24,11,239,9.42492012779554
2002,6,14,"CORDOBA",31,411.62,6.5,405.12,1,0,0.26,30,6.5,404.86,164,2572,-9999,50,11,4,13,0,0,4,0,13,2,1,0.5,0,0,19.5,2,0,0,0,1.33,0,7.05,7.35,74,1016.3,1010.3,1005.8,998.9,37.93,9.18,19.53,31.08,23.65,16.18,-9999,-9999,-9999,21.73,11.5,287.33,22.1270991109648
2002,6,15,"A CORU<U+00C3>",163,275.55,96.75,178.8,2,0.21,0.19,161,96.54,178.61,141.8,636.67,53637,77.4,6,12.33,2,9.5,0.5,11,0,15.67,10.67,7.5,2.5,0.17,0,0.33,1.25,0,0,2,4.8,0.2,18.1,59.52,39,1018.7,1008.33,1000.53,987.08,26.25,8.2,13.5,18.97,15.42,11.8,19.25,18.8,17.85,15.02,13,306.75,12.1909993661525
2002,6,16,"CUENCA",24,38.9,12.61,26.29,4,0.01,0,20,12.6,26.29,100,2704,-9999,38,10.5,2,10,0,1,6,0,18,6,5,1,1,0,19,2,0,0,0,1,0,50.3,66.7,70,1014.2,915.9,909.9,898.5,36,5.6,14.2,28.6,21.7,14.7,26.9,24.5,-9999,21.6,12,238,8.85416666666666
2002,6,17,"GIRONA",7,0.35,0.27,0.08,0,0,0,7,0.27,0.08,161,1319,-9999,60,10,4,11,1,0,6,0,15,6.5,6.5,2.5,1.5,0,7,2,0,0,1,1,0,46.15,99.75,66,1015.6,1006.3,1000.7,985.5,28.9,4.8,10.7,23.3,17.45,11.55,-9999,-9999,-9999,16.6,8.5,160,9.23281301893059
2002,6,18,"GRANADA",29,350.09,29.31,320.78,1,0.7,0.3,28,28.61,320.48,119.5,2426,76331,38,11.1,1,14,0,0,5.5,0,15,3.6,1,0.2,0,0,17.4,2.5,0,0,0,2.4,0,7.04,8,75.5,1014.05,949.75,944.25,937.6,36.58,9,19.12,30.14,23.06,15.98,-9999,-9999,-9999,19.88,10.4,231.6,17.5870348139256
2002,6,19,"GUADALAJARA",26,56.28,0.02,56.26,2,0.02,0.01,24,0,56.25,114.5,1425,-9999,45,9.55,3.5,8.5,0,1,7.5,0,18,6.5,6.5,2.5,0,0,19.5,3.5,0,0,0,1,0,17.5,61.35,63.5,1013.1,925.6,919.7,906.95,36.3,3.35,13.8,29.15,20.35,11.45,-9999,-9999,-9999,17.4,9.5,175,8.53018372703412
2002,6,20,"GUIPUZCOA",0,0,0,0,0,0,0,0,0,0,164,561,46712,84,4.45,14.5,1,8.5,0,18.5,0,14.5,16,13.25,3,0,0,1.5,3.5,1.5,0,6,3.5,0,22.8,97,29,1019,1011.5,1003.35,986.85,31.2,9.25,14.2,20.1,16.93,13.65,19.1,18.6,18,16.68,9,202,6.93464252838293
2002,6,21,"HUELVA",20,61.72,13.1,48.62,0,0,0,20,13.1,48.62,163,1687,-9999,58,11.1,1,19,0,0,1,0,10,0.5,0.5,0,0,0,6,0,0,0,0,0.5,0,0.6,0.6,75,1017.4,1019.2,1015.1,1009.4,34.2,11.8,21.2,26.9,21.3,15.7,27.7,27.1,-9999,18.65,10.5,218.5,19.7190165579528
2002,6,22,"HUESCA",11,465.94,129,336.94,2,0,26.04,9,129,310.9,137,-9999,-9999,48,-9999,-9999,-9999,0,0,7,0,-9999,6.5,5,1.5,0,0,13.5,2,-9999,-9999,-9999,7,1,29.6,51.5,-9999,1013.5,958.3,951.7,936.6,34.95,4.1,14.15,27,20,13,-9999,-9999,-9999,19.35,13.5,316.5,4.8368953880765
2002,6,23,"JAEN",32,176.3,61.4,114.9,2,0,0.7,30,61.4,114.2,137,-9999,-9999,44,-9999,0,17,0,0,4,0,13,4.33,2.67,0.33,0.33,0,21.5,0,0,0,0,0,0,13.23,18.77,-9999,1015.7,956.7,951.3,943.4,38.65,10.55,19.35,31.45,24.65,17.8,-9999,-9999,-9999,23.7,9,-9999,20.0158541418946
2002,6,24,"LEON",19,155.44,79.94,75.5,2,1.2,7.1,17,78.74,68.4,121.5,1834.5,75195,61.5,9.05,6,7.5,0.5,0,8.5,0,16.5,8.5,6,1,0.25,0.75,5.25,5.5,0,0,0.5,3,0.25,15.98,40.53,59.5,1015.75,910.98,904.85,891.48,30.95,2.48,10.15,22.78,16.25,9.7,22.1,21.3,20.15,14.83,12.5,256.25,10.508664058133
2002,6,25,"LLEIDA",13,21.13,12.66,8.47,2,0.01,0.1,11,12.65,8.37,132,2818,-9999,45,11.2,3,15,1,1,8,0,12,8.5,6,2,0.5,0,18,2,0,0,1,1.5,0,29.5,61.85,74,1016.5,1000.9,993.7,977,37,6.05,16.5,29.75,21.55,13.3,22.7,22.5,21.3,17.5,7.67,155.5,6.66273584905659
2002,6,26,"LA RIOJA",3,5.3,0.5,4.8,0,0,0,3,0.5,4.8,140,1586,64087,55,8.4,6,5,1,0,8,0,19,8,6,2,1,0,12,7,0,0,0,2,0,39.7,73.9,55,1016.7,983.3,975.2,959.8,37.4,7.4,16.2,27.3,20.8,14.4,-9999,-9999,-9999,19.8,12,304,7.72261623325454
2002,6,27,"LUGO",44,65.63,14.02,51.61,5,0.02,1.42,39,14,50.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.4347826086957
2002,6,28,"MADRID",46,115.44,5.52,109.92,1,0,0,45,5.52,109.92,115.18,2643.33,78912,41.36,10.59,3.29,12.14,0.86,0.14,7,0.57,14.57,6.5,3.1,0.9,0,0.4,16.6,2.86,0,0.14,0.57,2.33,0.11,11.71,24.95,70.29,1013.5,924.79,918.68,906.66,35.91,5.45,15.22,29.01,22,14.93,16,14.1,12.4,21.09,10.91,258.64,6.9580176421068
2002,6,29,"MALAGA",18,24.51,9,15.51,8,1.7,4,10,7.3,11.51,175,1420,-9999,58,10.8,1,15,2,0,5,0,14,3,0.57,0,0,0,5.29,1,0,0,0,2.57,0,1.93,2.44,74,1016.4,1020.4,1015.6,1007.1,35.09,14.93,22.67,27.16,22.86,18.47,-9999,-9999,-9999,21.5,10.71,237.43,13.550327259862
2002,6,30,"MURCIA",43,22.07,0.98,21.09,2,0.37,0.1,41,0.61,20.99,168.83,2187.33,80193,53.4,10.57,1.33,10.67,0,0.33,4,0,18,2.5,1.5,0.33,0.17,0,11.17,0.33,0,0,0,2,0,12.25,14.22,71.33,1016.6,1017.47,1011.27,999.37,33.05,14.05,24.4,29.18,23.72,18.25,31.2,29.5,27.5,22.67,13.33,250.5,11.1534968210717
2002,6,31,"NAVARRA",0,0,0,0,0,0,0,0,0,0,140,1291,-9999,63,8.3,7,8,0,0,8,0,15,6.33,5.67,1.67,0.33,0,13.67,3.5,0,0,0,1.5,0,27.2,54.73,54,1017.2,972.2,965.5,950.1,37.33,6.83,14.1,26.87,20,13.13,-9999,-9999,-9999,17.2,12,253.5,5.12723129510065
2002,6,32,"OURENSE",91,75.54,27.5,48.04,9,5.09,1.52,82,22.41,46.52,145,1065,-9999,64.5,7.7,10,7,0,1,10,0,13,8,5,1,0,0,6.33,2,0,0,0,0,0,13.07,39.57,51,1016.8,976.95,971.55,959.7,33.53,3.83,14.2,24.5,17.73,10.9,22,21.9,-9999,14.67,6.67,146,8.99628252788104
2002,6,33,"ASTURIAS",5,9.35,0,9.35,0,0,0,5,0,9.35,153,574.33,43546,84,4.17,16.33,0.67,10,0,16.67,0,13,16.6,13.6,5.2,0.6,0,0,4.33,0,0,6.67,1.25,0,30.56,135.8,27,1018.9,1009.7,1000.33,984.97,24.3,7.67,11.97,17.65,14.8,11.93,17,16.9,16.4,15.7,8.25,179.25,10.2830873457537
2002,6,34,"PALENCIA",1,0.04,0.04,0,0,0,0,1,0.04,0,106.67,-9999,-9999,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.67,2.33,0,0,0,6,-9999,-9999,-9999,-9999,1,0,6.07,13.77,-9999,1011,907.65,901.15,886.85,33,1.63,11.23,24.5,17.17,9.83,-9999,-9999,-9999,15.8,10.33,234.33,9.18674698795182
2002,6,35,"LAS PALMAS",4,0.62,0,0.62,0,0,0,4,0,0.62,162.33,1722.67,-9999,62.5,9.3,1.67,7,0,0,1.5,0,21.33,1,0.17,0,0,0,0.75,0,0,0,0,13.2,0,0.73,0.77,66.8,1018.17,1020.73,1015.27,1010.97,30.95,17,22.55,24.65,21.83,18.88,28.1,27.6,26.8,21.55,23.5,585.33,11.0403397027601
2002,6,36,"PONTEVEDRA",171,208.37,173.03,35.34,1,0.01,0,170,173.02,35.34,152,603.5,-9999,75,7.75,8,8.5,13,0,12,0,13.5,11.5,8.5,4.5,0,0,1,1,0,0,4.5,1.5,0,18,74.25,50.5,1018.9,1003.25,997.55,985.85,30.55,8.35,14.7,21.55,17.1,12.65,19.65,19.65,18.85,16.65,10.5,223,13.5648263802148
2002,6,37,"SALAMANCA",12,66.1,1,65.1,1,0.5,1,11,0.5,64.1,115.2,2552,-9999,50.5,11.3,3,6,0,0,5,0,21,4.4,3.8,0.4,0,1,11.4,3,0,0,0,2,0,8.18,19.7,75,1013.93,935.45,930.25,919.53,32.36,3.14,11.8,25.7,18.3,10.86,25.7,23.1,21.9,16.88,12,251,13.6986301369863
2002,6,38,"S.C. TENERIFE",1,0,0,0,0,0,0,1,0,0,161.88,1368.75,-9999,72,8.48,2.4,8.2,2.17,0,2.5,0,19.4,2,0.63,0,0,0,0.88,0,0,0,0,7.57,0,0.8,1.89,60.6,1020.52,969.65,963.97,959.78,30.11,14.36,20.15,23.25,20.16,17,-9999,-9999,-9999,20.21,19,420.25,11.6388308977035
2002,6,39,"CANTABRIA",1,1.5,1.5,0,0,0,0,1,1.5,0,157,740,47533,83,3.6,20,0,6.5,0,15.5,0,10,13.5,9.25,1.5,0.5,0,2.5,4.5,0,0,3.5,2.5,0,27.25,66.83,23.5,1019.65,1025.65,1016.1,1000.1,28.45,7.38,14.88,20.5,16.55,12.53,17.7,18.2,-9999,15.33,10.75,228.5,9.71452918619513
2002,6,40,"SEGOVIA",3,0.15,0.05,0.1,0,0,0,3,0.05,0.1,90.5,3087,-9999,45.5,10,5,6,0,1,4,0,19,6.5,5.5,2,1,2,6,1,0,0,0,10,0,36.4,77.05,66,1016.25,868.15,861.95,848.3,30.5,1.25,5.8,22.7,17.25,11.75,22.9,20.6,19.2,20.1,11.5,288,8.8957055214724
2002,6,41,"SEVILLA",38,87.76,43.36,44.4,0,0,0,38,43.36,44.4,149.5,2436,-9999,47,10.9,0,13,0,0,1,0,17,2,0.67,0,0,0,17.33,0,0,0,0,1.67,0,2.93,3.13,74,1015.7,1013.45,1008.85,1003.4,36.97,9.37,21.33,30.57,23.13,15.67,-9999,-9999,-9999,19.43,11.67,256,19.2028044663724
2002,6,42,"SORIA",4,1.42,0.15,1.27,2,0.15,1.16,2,0,0.11,116,1701,-9999,53,9.5,5,6,0,4,3,0,19,7,5,1,0,0,9,2,0,0,0,5,0,11.4,31.7,62,1013.7,901.7,895.5,880.9,35.2,3,11.8,25.9,18.3,10.7,21.2,21,19.9,15.2,13,264,4.32569974554706
2002,6,43,"TARRAGONA",15,48.53,44.37,4.16,0,0,0,15,44.37,4.16,163,1806,-9999,54,10.4,4,10,0,0.5,6.5,0,16,5,3,1,0,0,14,3,0,0,0,2.5,0,19.6,31,69,1016.5,1014.6,1009.2,993.1,33.3,12.55,21.45,28.7,22.7,16.7,-9999,-9999,-9999,20.4,10,213.5,9.14556962025316
2002,6,44,"TERUEL",10,1.18,0.75,0.43,4,0.12,0,6,0.63,0.43,111,2413,-9999,45.5,10,4,9.5,0,0,8.33,0,16.5,10.5,5.5,2.25,0.25,0,18,2,0,0,0,3.33,0,25.98,55.83,66.5,1014.45,921.8,916,903.5,36.83,6.53,15.05,29,21.2,13.4,23.2,21.7,20.05,18.53,10,202.33,6.2015503875969
2002,6,45,"TOLEDO",60,396.78,109.74,287.04,1,0,6,59,109.74,281.04,127,2221,77111,39,11.4,1,13,0,0,8,0,16,7.33,3.33,0,0,0,22.33,3,0,0,0,3.33,0,6.37,12.33,76,1011.75,951.15,945.15,935.05,39.1,6.57,20.5,32.1,23.87,15.53,30.9,28.5,26.5,21.87,12.33,258.33,12.2613491726771
2002,6,46,"VALENCIA",22,42.47,26.86,15.61,2,1.6,0,20,25.26,15.61,181,1187,72758,59.5,10.3,1,13,0,0,3.5,0,16,3.4,2.2,0.8,0.6,0,13.8,0.5,0,0,0,0.8,0,46.24,53.76,69,1016.35,1017.75,1012.1,997.6,34.38,10.98,23.92,29.76,22.84,15.9,26,24.3,23.1,20.7,9,181.4,12.2870706506562
2002,6,47,"VALLADOLID",7,4.3,2.65,1.65,0,0,0,7,2.65,1.65,121.33,2374.5,76785,49.67,11.05,5,6.5,0.5,0,6,0,18.5,5.67,3.67,0.33,0,0,14.67,3,0,0,0,2.5,0,6.5,13.8,73,1012.87,932.8,927.23,915,36.6,3.93,12.13,28.2,20.23,12.27,24.85,23.5,21.8,18.57,11,235.5,13.8664398128456
